Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Black-crowned Tchagra,Tchagra senegalus,715,2020-05-21,08:29,Heard,-3.300169,39.960748,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:29:18.562+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-05-21,08:28,Seen,-3.300487,39.960702,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:28:25.513+0300
Village Weaver,Ploceus cucullatus,797,2020-05-21,08:27,Seen,-3.300691,39.960732,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:27:11.510+0300
Common Bulbul,Pycnonotus barbatus tricolor,545,2020-05-21,08:25,Seen,-3.301008,39.960825,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:25:28.124+0300
Knob-billed Duck,Sarkidiornis melanotos,91,2020-05-21,08:24,Seen,-3.301094,39.960888,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:24:10.300+0300
Black-headed Heron,Ardea melanocephala,55,2020-05-21,08:23,Seen,-3.301121,39.960883,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:23:48.491+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-05-21,08:23,Heard,-3.301153,39.960947,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:23:22.348+0300
Winding Cisticola (Coastal),Cisticola galactotes haematocephalus,3132,2020-05-21,08:23,Heard,-3.301167,39.960962,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:23:09.413+0300
Klaas's Cuckoo,Chrysococcyx klaas,351,2020-05-21,08:22,Heard,-3.301311,39.960976,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:22:26.229+0300
Common Drongo,Dicrurus adsimilis,517,2020-05-21,08:22,Seen,-3.301376,39.960979,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:22:14.075+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-05-21,08:22,Heard,-3.301396,39.960981,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:22:05.252+0300
Unidentified,Unidentified,0,2020-05-21,08:15,Seen,-3.302085,39.960951,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:15:16.543+0300
Little Grebe,Tachybaptus ruficollis,6,2020-05-21,08:11,Seen,-3.302073,39.960908,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:11:43.524+0300
Tambourine Dove,Turtur tympanistria,319,2020-05-21,08:07,Seen,-3.302098,39.960923,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T08:07:08.923+0300
Bronze Mannikin,Spermestes cucullata,823,2020-05-21,07:57,Seen,-3.304504,39.961847,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:57:42.645+0300
Klaas's Cuckoo,Chrysococcyx klaas,351,2020-05-21,07:56,Heard,-3.304656,39.96185,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:56:52.470+0300
Great Sparrowhawk,Accipiter melanoleucus,159,2020-05-21,07:51,Seen,-3.306143,39.961979,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:51:42.575+0300
Collared Sunbird,Hedydipna collaris,771,2020-05-21,07:47,Heard,-3.307377,39.961318,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:47:03.024+0300
Ring-necked Dove,Streptopelia capicola,316,2020-05-21,07:46,Seen,-3.30739,39.961306,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:46:43.116+0300
Pale Flycatcher,Bradornis pallidus,662,2020-05-21,07:46,Seen,-3.307406,39.96131,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:46:23.200+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-05-21,07:45,Seen,-3.307545,39.961127,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:45:39.891+0300
Black-headed Heron,Ardea melanocephala,55,2020-05-21,07:43,Seen,-3.30802,39.96092,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:43:58.608+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-05-21,07:43,Heard,-3.308206,39.960996,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:43:37.856+0300
African Palm Swift,Cypsiurus parvus,387,2020-05-21,07:42,Seen,-3.308404,39.960994,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:42:39.697+0300
Great White Egret,Ardea alba,58,2020-05-21,07:33,Seen,-3.309123,39.961175,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:33:56.448+0300
Knob-billed Duck,Sarkidiornis melanotos,91,2020-05-21,07:18,Seen,-3.309976,39.962271,,1,false,Alive,12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:18:57.752+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-05-21,07:15,Heard,-3.310091,39.962342,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:15:18.949+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-05-21,07:15,Heard,-3.310126,39.962361,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:15:07.686+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-05-21,07:13,Heard,-3.310486,39.962482,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:13:44.568+0300
Little Swift,Apus affinis,385,2020-05-21,07:13,Seen,-3.310474,39.962487,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:13:30.794+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-05-21,07:12,Heard,-3.310522,39.962472,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:12:37.139+0300
Common Drongo,Dicrurus adsimilis,517,2020-05-21,07:12,Seen,-3.310522,39.962472,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:12:30.300+0300
Black-bellied Bustard,Lissotis melanogaster,227,2020-05-21,07:12,Heard,-3.310522,39.962472,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:12:20.583+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-05-21,07:12,Heard,-3.310523,39.962472,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:12:00.857+0300
Black Cuckoo,Cuculus clamosus,344,2020-05-21,07:11,Seen,-3.310495,39.962481,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:11:34.546+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-05-21,07:11,Heard,-3.310506,39.96248,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:11:13.753+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-05-21,07:10,Heard,-3.310536,39.962488,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:10:44.892+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-05-21,07:10,Heard,-3.310624,39.962544,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:10:24.113+0300
White-browed Coucal,Centropus superciliosus burchellii/fasciipygialis,4131,2020-05-21,07:09,Heard,-3.310726,39.962569,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:09:59.563+0300
Unidentified,Unidentified,0,2020-05-21,07:09,Seen,-3.310762,39.962591,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-20,,2020-05-21T07:09:36.361+0300
