Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Unidentified,Unidentified,0,2020-07-09,08:01,Seen,-3.341205,39.922577,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:01:33.426+0300
Unidentified,Unidentified,0,2020-07-09,08:01,Seen,-3.341323,39.922655,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T08:01:03.018+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-09,07:57,Seen,-3.341258,39.92428,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:57:07.556+0300
Scaly Babbler,Turdoides squamulata,3462,2020-07-09,07:54,Heard,-3.341318,39.925123,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:54:46.596+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-09,07:51,Heard,-3.341332,39.926121,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:51:57.607+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-09,07:50,Seen,-3.341347,39.926547,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:50:44.721+0300
Winding Cisticola (Coastal),Cisticola galactotes haematocephalus,3132,2020-07-09,07:50,Heard,-3.341358,39.926677,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:50:11.843+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-09,07:49,Heard,-3.341366,39.926826,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:49:49.259+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-09,07:49,Heard,-3.34135,39.926975,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:49:23.301+0300
Fischer's Turaco,Tauraco fischeri,1716,2020-07-09,07:49,Seen,-3.341337,39.927041,,1,false,Alive,9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-09T07:49:14.798+0300
