Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2021-03-13,08:12,Heard,-3.285898,40.033516,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:12:13.131+0300
Black-crowned Tchagra,Tchagra senegalus,715,2021-03-13,08:11,Seen,-3.286,40.033765,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:11:45.387+0300
Eurasian Golden Oriole,Oriolus oriolus,519,2021-03-13,08:11,Seen,-3.285887,40.033842,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:11:17.812+0300
African Palm Swift,Cypsiurus parvus,387,2021-03-13,08:09,Seen,-3.286093,40.034753,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:09:03.445+0300
Yellow-fronted Canary,Crithagra mozambica,859,2021-03-13,08:06,Seen,-3.28608,40.035815,,1,false,Alive,13,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:06:25.912+0300
Tawny-flanked Prinia,Prinia subflava,649,2021-03-13,08:05,Heard,-3.286102,40.036304,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:05:11.053+0300
African Green Pigeon,Treron calvus,323,2021-03-13,08:02,Seen,-3.286215,40.037046,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:02:58.387+0300
Zanzibar Greenbul,Andropadus importunus,551,2021-03-13,08:02,Heard,-3.286204,40.037342,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:02:24.255+0300
Dodson's Bulbul,Pycnonotus barbatus dodsoni,3032,2021-03-13,08:01,Heard,-3.28626,40.037737,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:01:11.600+0300
House Crow,Corvus splendens,989,2021-03-13,08:00,Seen,-3.286269,40.03781,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T08:00:53.562+0300
