Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
African Pied Wagtail,African Pied Wagtail,685,2020-05-18,07:15,Seen,-3.265046,39.981757,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:15:05.289+0300
Tawny-flanked Prinia,Tawny-flanked Prinia,649,2020-05-18,07:14,Seen,-3.265192,39.98178,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:14:48.959+0300
House Crow,House Crow,989,2020-05-18,07:08,Seen,-3.265466,39.981721,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:08:12.992+0300
Red-capped Robin-Chat,Red-capped Robin Chat,579,2020-05-18,07:02,Seen,-3.265549,39.981812,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:02:32.713+0300
Tawny-flanked Prinia,Tawny-flanked Prinia,649,2020-05-18,07:02,Seen,-3.265818,39.981792,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:02:00.608+0300
Black-crowned Tchagra,Black-crowned Tchagra,715,2020-05-18,07:01,Heard,-3.266009,39.98181,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:01:31.990+0300
Collared Sunbird,Collared Sunbird,771,2020-05-18,07:01,Seen,-3.266144,39.981792,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:01:12.994+0300
Fork-tailed Drongo,Common Drongo,517,2020-05-18,07:00,Seen,-3.266144,39.981792,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:00:41.523+0300
Dodson's Bulbul,Dodson's Bulbul,3032,2020-05-18,07:00,Seen,-3.266201,39.98179,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:00:21.258+0300
Lesser Striped Swallow,Lesser Striped Swallow,503,2020-05-18,07:00,Seen,-3.266201,39.98179,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_3955_2020-05-18,,2020-05-18T07:00:06.588+0300
