Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-10,08:28,Seen,-3.367057,39.940324,,1,false,Alive,-20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:28:50.943+0300
Speckled Mousebird,Colius striatus,390,2020-07-10,08:20,Heard,-3.365488,39.939009,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:20:50.465+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-10,08:17,Heard,-3.36459,39.93858,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:17:50.675+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-10,08:16,Heard,-3.364289,39.938533,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:16:26.217+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-10,08:15,Heard,-3.363957,39.93834,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:15:01.859+0300
Golden Palm Weaver,Ploceus bojeri,3898,2020-07-10,08:13,Heard,-3.36346,39.938061,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:13:41.696+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-10,08:07,Heard,-3.362247,39.938294,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:07:30.059+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-10,08:05,Heard,-3.361949,39.938295,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:05:47.057+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-10,08:05,Heard,-3.361876,39.938318,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:05:24.814+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-10,08:05,Heard,-3.361795,39.938273,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:05:04.290+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-10,08:04,Heard,-3.361779,39.938256,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:04:43.047+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-10,08:04,Heard,-3.361759,39.938249,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:04:23.569+0300
